iter	MAPE	RMSE
2702	0.04687542769	197730.1051
2703	0.0468738545	197715.2277
2704	0.04686082968	197708.6761
2705	0.04685459708	197699.7174
2706	0.04684423349	197692.5641
2707	0.04684460245	197675.4835
2708	0.04684088549	197658.1095
2709	0.04684522711	197645.1453
2710	0.04682845313	197630.1923
2711	0.04682845493	197617.7401
2712	0.0468289446	197605.7449
2713	0.04682527363	197598.7194
2714	0.04682315126	197595.6045
2715	0.04681832904	197586.8241
2716	0.04681757311	197576.2023
2717	0.04682053225	197572.1766
2718	0.04682079425	197569.3706
2719	0.04681722496	197563.443
2720	0.04681907129	197557.9632
2721	0.04680856847	197541.5569
2722	0.04680430064	197531.2529
2723	0.04679323212	197526.2441
2724	0.04677378649	197519.3974
2725	0.04677630563	197512.8873
2726	0.04677167492	197499.8909
2727	0.04676679353	197497.1465
2728	0.04676403568	197494.4498
2729	0.04675234245	197491.327
2730	0.04675172086	197471.7188
2731	0.04674717386	197467.5153
2732	0.04674995473	197464.8972
2733	0.04674409287	197457.4133
2734	0.0467336478	197442.7407
2735	0.04672340777	197427.0618
2736	0.04671671363	197414.7698
2737	0.04670879189	197398.7148
2738	0.04670351473	197381.3305
2739	0.04670079296	197374.663
2740	0.04669743424	197362.9926
2741	0.0466942113	197357.1673
2742	0.0466906276	197350.2702
2743	0.0466871681	197334.093
2744	0.04667432102	197326.7854
2745	0.0466691436	197318.1808
2746	0.04667786774	197313.2765
2747	0.04667161947	197295.5936
2748	0.04665871563	197290.6563
2749	0.04665256293	197271.543
2750	0.04664587456	197266.4859
2751	0.0466410297	197254.2509
2752	0.04663293165	197240.4698
2753	0.04662148454	197235.2295
2754	0.04662123808	197231.0077
2755	0.04662126801	197223.1941
2756	0.04658521065	197213.6594
2757	0.0465703646	197198.3331
2758	0.0465798962	197178.8673
2759	0.04656650785	197161.251
2760	0.04656235904	197149.0308
2761	0.04656086423	197117.1539
2762	0.04656434494	197103.047
2763	0.04656506916	197101.7975
2764	0.04652935835	197095.3255
2765	0.04651802424	197091.1271
2766	0.04651314408	197063.0868
2767	0.04650138864	197058.4361
2768	0.04650206194	197052.8491
2769	0.04649138115	197041.8156
2770	0.04649081845	197034.5565
2771	0.04649235972	197029.1249
2772	0.04648339887	197004.6465
2773	0.04647480016	196997.329
2774	0.04647123599	196993.798
2775	0.04647131711	196990.3418
2776	0.04646892825	196975.8945
2777	0.04645641291	196965.1257
2778	0.04644012111	196956.1262
2779	0.0464268025	196944.9952
2780	0.04642324516	196942.5155
2781	0.04642179234	196937.9738
2782	0.04641165913	196928.4319
2783	0.04640963111	196918.9453
2784	0.04639199228	196910.255
2785	0.04638751878	196901.7624
2786	0.04638023128	196887.8133
2787	0.04638152713	196886.7026
2788	0.04637737143	196882.4276
2789	0.04636863555	196871.4016
2790	0.04635438093	196864.0929
2791	0.0463419693	196859.7664
2792	0.04633938292	196856.2442
2793	0.0463386131	196808.8731
2794	0.0463334454	196800.1503
2795	0.04632900098	196796.6704
2796	0.04632977864	196786.7949
2797	0.04632635573	196782.5452
2798	0.04631319911	196771.1984
2799	0.04631104827	196754.4657
2800	0.04629642485	196748.8501
2801	0.04629410638	196726.6697
2802	0.04629433213	196720.2536
2803	0.04628351424	196716.7991
2804	0.04628853047	196707.8388
2805	0.0462901189	196700.3914
2806	0.04627860379	196693.7557
2807	0.04627912071	196687.4465
2808	0.04626807861	196678.5392
2809	0.04626393356	196669.4133
2810	0.04626640101	196658.3352
2811	0.04624375807	196651.3756
2812	0.04624337042	196645.9488
2813	0.04622723073	196636.501
2814	0.04621942704	196632.0593
2815	0.04621534784	196627.5461
2816	0.04621509736	196522.3376
2817	0.04618760563	196518.0062
2818	0.04618368189	196491.2292
2819	0.0461805861	196471.2681
2820	0.04617386204	196462.5603
2821	0.04617271198	196451.4523
2822	0.04617162823	196422.3622
2823	0.04616410454	196413.7813
2824	0.04615804382	196406.6052
2825	0.04615510065	196398.2169
2826	0.04614858029	196383.1985
2827	0.04614827095	196321.9407
2828	0.04613682815	196312.8713
2829	0.04613561158	196303.1864
2830	0.04613448151	196289.5678
2831	0.04613219875	196282.2022
2832	0.04612817855	196278.3374
2833	0.04611962715	196264.2787
2834	0.04612096112	196253.7859
2835	0.04610747682	196241.2332
2836	0.04610567459	196237.5426
2837	0.0461006694	196222.4602
2838	0.04609070039	196216.5715
2839	0.04608922043	196213.4586
2840	0.04606959743	196206.9047
2841	0.04606940278	196194.0933
2842	0.04607129257	196187.2192
2843	0.04607509553	196100.7181
2844	0.0460637209	196094.688
2845	0.04606206032	196092.4498
2846	0.04606568451	196068.5145
2847	0.04606332572	196057.8175
2848	0.04606305279	196051.7213
2849	0.04606153744	196041.616
2850	0.04605336962	196032.3905
2851	0.04604444297	196020.0863
2852	0.04603461309	195998.7749
2853	0.04603016808	195995.4532
2854	0.04602304952	195989.0945
2855	0.04602436226	195982.8432
2856	0.04602785949	195979.0493
2857	0.04601956237	195972.3942
2858	0.04600516763	195965.9668
2859	0.04599401733	195959.9411
2860	0.04598783293	195907.2371
2861	0.04598770266	195903.6533
2862	0.04598179497	195889.8347
2863	0.04597821096	195887.9681
2864	0.04597550555	195885.2674
2865	0.04597591664	195865.1618
2866	0.04597513355	195781.3265
2867	0.04597394042	195767.1724
2868	0.04596230215	195764.9874
2869	0.04596231987	195750.8029
2870	0.04595027048	195748.0961
2871	0.04594790436	195736.52
2872	0.04594777991	195725.8135
2873	0.04594020925	195721.7142
2874	0.04594035083	195719.0928
2875	0.04592782451	195696.0412
2876	0.04592467036	195685.6321
2877	0.04590837715	195676.3536
2878	0.04590367122	195673.4529
2879	0.04590106761	195664.5965
2880	0.04590088076	195663.2847
2881	0.04589843082	195648.5394
2882	0.04589741358	195644.0929
2883	0.04589178335	195627.2221
2884	0.04587362338	195606.3294
2885	0.04586780736	195597.364
2886	0.04586504649	195590.5134
2887	0.04586533457	195329.3981
2888	0.04586696202	195321.8032
2889	0.0458666449	195307.9284
2890	0.04586256236	195292.6529
2891	0.04585988119	195281.1816
2892	0.0458554343	195268.4243
2893	0.04584521217	195261.6545
2894	0.04584050539	195254.9279
2895	0.04582603179	195246.9536
2896	0.04581923091	195219.0432
2897	0.04581324909	195192.451
2898	0.0458063904	195183.7283
2899	0.04580735681	195178.6123
2900	0.04580952882	195172.1074
2901	0.04580244138	195171.1345
2902	0.04578571788	195161.54
2903	0.04578471607	195146.747
2904	0.04576243824	195135.7605
2905	0.04576142369	195132.7862
2906	0.04575724116	195129.4644
2907	0.0457509533	195125.9869
2908	0.04574897862	195120.8328
2909	0.04575118348	195109.0878
2910	0.04574545738	195101.9009
2911	0.04573976181	195098.2835
2912	0.04573861118	195093.119
2913	0.04573721084	195085.5538
2914	0.04573604605	195080.2297
2915	0.04573697666	195069.755
2916	0.04573208407	195067.5876
2917	0.04571666523	195062.0761
2918	0.045717765	195053.5425
2919	0.04571591427	195047.6471
2920	0.04571408036	195038.7965
2921	0.04571330915	195032.8786
2922	0.04571033057	195029.9325
2923	0.04569622675	195023.9601
2924	0.04569552727	195009.297
2925	0.04568197763	195001.3951
2926	0.04567827195	194991.483
2927	0.04567212661	194984.7886
2928	0.04566440664	194978.0929
2929	0.04564587453	194972.7544
2930	0.04564533072	194958.7529
2931	0.04563962856	194951.5838
2932	0.04562949662	194942.7645
2933	0.04563015501	194939.4494
2934	0.04561305288	194928.1428
2935	0.04561678529	194922.4042
2936	0.04560911293	194909.2355
2937	0.04560586596	194904.061
2938	0.04560276469	194889.747
2939	0.04558339078	194868.3667
2940	0.0455783795	194862.2552
2941	0.04556937429	194847.8998
2942	0.04556393328	194839.7638
2943	0.04556031422	194826.7741
2944	0.04555873476	194812.9723
2945	0.0455557711	194806.8895
2946	0.04555663628	194801.9315
2947	0.0455522455	194800.8044
2948	0.04552907086	194794.7676
2949	0.04552078907	194791.359
2950	0.04550128339	194784.6286
2951	0.04548268274	194782.1326
2952	0.04547490221	194775.7915
2953	0.0454755799	194768.8786
2954	0.04546463015	194757.0667
2955	0.04546429714	194754.2177
2956	0.04545080672	194743.5077
2957	0.04545493067	194734.1021
2958	0.04545845076	194697.7663
2959	0.04544045425	194692.9231
2960	0.0454392343	194685.47
2961	0.04543816474	194681.2969
2962	0.04543468772	194662.3662
2963	0.04542239701	194652.9947
2964	0.04540889207	194645.017
2965	0.04540795828	194641.6824
2966	0.04538594612	194634.0622
2967	0.04538494508	194626.3574
2968	0.0453817903	194622.9457
2969	0.04537842103	194610.0877
2970	0.04536488786	194600.1418
2971	0.04535887053	194596.5956
2972	0.04535433066	194594.9653
2973	0.04535069879	194578.1275
2974	0.04535120343	194573.7172
2975	0.04534406158	194570.3822
2976	0.04533400543	194562.985
2977	0.04532032846	194558.3415
2978	0.0453215493	194535.9381
2979	0.0453156639	194532.7288
2980	0.04531834675	194515.9104
2981	0.04531453659	194512.5022
2982	0.04530489791	194508.6898
2983	0.04530571889	194502.1214
2984	0.04530575553	194489.0559
2985	0.04529693041	194477.8458
2986	0.04529694996	194468.4037
2987	0.04529940672	194436.7152
2988	0.04529360939	194429.1377
2989	0.04528201251	194423.1699
2990	0.04527193249	194409.5232
2991	0.04526696151	194407.1605
2992	0.04525103979	194394.2086
2993	0.04524546985	194381.0255
2994	0.04524478189	194295.6645
2995	0.04524013597	194288.0525
2996	0.04524311386	194286.7921
2997	0.04524454359	194283.8115
2998	0.04523703188	194277.003
2999	0.04523428671	194272.035
3000	0.04523179842	194270.6739
3001	0.04523157097	194233.3293
3002	0.04522627731	194223.836
3003	0.04521949455	194218.6197
3004	0.04521423084	194200.5733
3005	0.04520160642	194197.2567
3006	0.04519801723	194185.9825
3007	0.04520121755	194173.4374
3008	0.04517475437	194168.375
3009	0.0451691837	194153.5373
3010	0.04517891533	194140.9999
3011	0.04516889037	194125.5353
3012	0.04515988271	194116.5609
3013	0.04516100579	194073.2169
3014	0.04515106709	194069.8698
3015	0.04515446845	194062.3025
3016	0.04512811395	194045.3505
3017	0.04512556057	193962.5374
3018	0.04512640931	193923.5927
3019	0.04512175187	193919.7194
3020	0.04511935795	193818.7531
3021	0.04511209409	193810.4086
3022	0.04510829715	193803.7084
3023	0.04510707542	193749.7185
3024	0.04510865637	193742.2781
3025	0.04510495404	193732.3418
3026	0.04507934154	193727.1074
3027	0.04506828673	193718.3105
3028	0.04506428507	193671.6696
3029	0.04506303584	193665.5019
3030	0.04505663923	193657.7802
3031	0.04504800543	193655.4995
3032	0.04504086754	193647.6076
3033	0.04503906235	193644.123
3034	0.04503948224	193638.9185
3035	0.04503710327	193628.8025
3036	0.04503212929	193607.9686
3037	0.04502857743	193602.7278
3038	0.0450146486	193598.6022
3039	0.04501181419	193583.48
3040	0.04500395059	193579.1986
3041	0.0450000598	193574.3822
3042	0.0449984415	193568.0158
3043	0.04498941484	193565.5516
3044	0.0449854806	193524.5957
3045	0.04497703317	193512.1235
3046	0.04495893438	193504.2924
3047	0.04494748925	193493.3972
3048	0.04494154286	193486.3819
3049	0.04492253816	193477.5593
3050	0.04491447697	193461.4326
3051	0.04491433739	193455.7664
3052	0.04491500752	193446.2866
3053	0.04491872698	193386.9969
3054	0.04490836614	193376.3876
3055	0.04490423471	193367.2405
3056	0.0448844267	193363.6715
3057	0.04488606907	193325.3242
3058	0.04486169115	193319.5936
3059	0.04485552224	193293.2832
3060	0.04486148419	193283.757
3061	0.04485674763	193273.7104
3062	0.04485191423	193263.6274
3063	0.04484336273	193237.7384
3064	0.04484380311	193235.1233
3065	0.04484401737	193229.6929
3066	0.04484109803	193224.3831
3067	0.04483720263	193215.7789
3068	0.04481766378	193209.0367
3069	0.04481347578	193204.9253
3070	0.04481041249	193194.4955
3071	0.04480923015	193174.895
3072	0.0448103985	193147.997
3073	0.04480830655	193080.5848
3074	0.04480798305	193062.1119
3075	0.04479902422	193055.8553
3076	0.04479312321	193038.7409
3077	0.04479850664	193027.9605
3078	0.04478815981	193010.5741
3079	0.04477815322	193006.8528
3080	0.04477433403	192936.6492
3081	0.04476252621	192922.4651
3082	0.0447588114	192920.4011
3083	0.04475601953	192916.9256
3084	0.04475394831	192910.9751
3085	0.04473658664	192907.2056
3086	0.04472955849	192901.8932
3087	0.04473051268	192875.2421
3088	0.04471792697	192867.8594
3089	0.04471662842	192865.5939
3090	0.04471075844	192861.2599
3091	0.04470998902	192849.621
3092	0.04470883433	192847.7306
3093	0.0447058762	192839.2318
3094	0.04470192937	192834.6256
3095	0.04469876247	192825.0671
3096	0.04469362241	192820.7139
3097	0.04468884248	192818.3898
3098	0.04469271084	192806.9744
3099	0.04468834989	192796.411
3100	0.04469279729	192791.5399
3101	0.04468806415	192787.8397
3102	0.04468672644	192768.814
3103	0.04466927992	192755.177
3104	0.04466380266	192744.4243
3105	0.04466689822	192738.8152
3106	0.04466137701	192727.6471
3107	0.04465541806	192724.6092
3108	0.04464944887	192716.3496
3109	0.04462951238	192713.4581
3110	0.04461940872	192703.5531
3111	0.04462219047	192687.6057
3112	0.04460457658	192682.4405
3113	0.0446088661	192677.7931
3114	0.04460855573	192675.9584
3115	0.04460897701	192645.2739
3116	0.04459002626	192639.1689
3117	0.0445912502	192636.1011
3118	0.04458821373	192631.2353
3119	0.04458111658	192625.536
3120	0.0445752728	192621.5964
3121	0.04457100799	192617.3034
3122	0.04456577572	192608.7214
3123	0.04457019689	192601.4508
3124	0.04456964618	192564.9845
3125	0.04456104842	192550.8785
3126	0.04456049992	192542.0412
3127	0.04455206303	192536.4007
3128	0.04455125267	192526.5127
3129	0.04454225189	192522.3741
3130	0.04453254544	192515.6112
3131	0.04453592551	192509.0413
3132	0.04454597497	192500.2108
3133	0.04454298878	192494.6561
3134	0.0445369981	192490.6325
3135	0.04451601377	192484.8736
3136	0.04451059585	192477.9426
3137	0.04449416631	192466.5198
3138	0.04447712097	192445.5418
3139	0.04447293154	192437.3163
3140	0.04447186294	192432.5452
3141	0.04447506683	192402.5655
3142	0.04447611208	192388.7745
3143	0.0444686043	192370.7116
3144	0.04447004043	192365.8948
3145	0.04446802895	192347.5023
3146	0.04446475279	192339.2765
3147	0.04446408795	192335.3395
3148	0.0444638403	192328.0789
3149	0.04446130238	192296.7774
3150	0.04446101011	192278.49
3151	0.04445730063	192262.6496
3152	0.0444501748	192253.6218
3153	0.04444443602	192243.7777
3154	0.04444267757	192240.0408
3155	0.04444104889	192224.4526
3156	0.04443154335	192213.4027
3157	0.04441679731	192209.7577
3158	0.04441730049	192202.5471
3159	0.0444111274	192197.9095
3160	0.04441317646	192191.9919
3161	0.04441399474	192109.22
3162	0.04440491151	192107.1465
3163	0.04440286843	192105.3497
3164	0.04440356467	192075.6323
3165	0.04440191808	192067.2025
3166	0.04439974707	192060.5077
3167	0.04439911549	191976.5174
3168	0.04439827165	191919.6967
3169	0.04439979215	191913.9968
3170	0.04439228041	191906.9167
3171	0.04437922678	191903.044
3172	0.04437370593	191894.9374
3173	0.04437625627	191877.2346
3174	0.04437814516	191758.1224
3175	0.04437504346	191745.5728
3176	0.04436065877	191733.3636
3177	0.04435596209	191732.1352
3178	0.04433337474	191724.9076
3179	0.04432945119	191720.2907
3180	0.04432623656	191668.1079
3181	0.04432235371	191663.3264
3182	0.0443227623	191651.9266
3183	0.04432699613	191605.0668
3184	0.04432435875	191535.4238
3185	0.04433744628	191525.9298
3186	0.04433330665	191517.8838
3187	0.04433321689	191511.2017
3188	0.04432847825	191505.8584
3189	0.04432338219	191502.3974
3190	0.04432071281	191498.5275
3191	0.04431916779	191496.7761
3192	0.04431144083	191487.2248
3193	0.04431086519	191477.3714
3194	0.04430296494	191468.1705
3195	0.04429852357	191462.2068
3196	0.04429245835	191454.9639
3197	0.04428770547	191441.0544
3198	0.04428719353	191439.4973
3199	0.04428531023	191401.8991
3200	0.04427276389	191398.3312
3201	0.04427128972	191343.728
3202	0.04427336293	191308.0153
3203	0.04427297821	191292.31
3204	0.04427263326	191286.6055
3205	0.04425271834	191281.9785
3206	0.04424362424	191277.8576
3207	0.04423909152	191261.4513
3208	0.04423136174	191240.1947
3209	0.04422842837	191227.8833
3210	0.04421489451	191224.3773
3211	0.0442107572	191194.2498
3212	0.04420099718	191190.4419
3213	0.04419638193	191183.2789
3214	0.04419023115	191176.1547
3215	0.04417753646	191170.3979
3216	0.04416886968	191153.7927
3217	0.04417687873	191143.5665
3218	0.04416453134	191134.5146
3219	0.04416383184	191090.6522
3220	0.04415758771	191077.6108
3221	0.04415737996	190925.5472
3222	0.04415332307	190923.5064
3223	0.0441393273	190915.7448
3224	0.04414290949	190906.7728
3225	0.04413571375	190902.4004
3226	0.04413003032	190897.0407
3227	0.04411947802	190892.5776
3228	0.04411269866	190878.8916
3229	0.044103399	190865.5208
3230	0.04410774829	190851.3373
3231	0.04410895399	190845.7571
3232	0.04409719666	190840.1024
3233	0.04409815147	190837.8484
3234	0.04410029671	190821.0833
3235	0.04409597439	190803.1274
3236	0.04409217748	190791.6696
3237	0.04408609782	190766.9647
3238	0.04408286565	190758.3931
3239	0.04407943052	190752.9379
3240	0.04406627556	190741.0324
3241	0.04406561561	190732.6319
3242	0.04407437403	190726.8895
3243	0.04406780387	190715.9378
3244	0.04406424662	190711.5912
3245	0.04405915118	190699.21
3246	0.04405841769	190663.7486
3247	0.04405555934	190638.6526
3248	0.04404555995	190635.1989
3249	0.04405190475	190625.4059
3250	0.04404699356	190616.7935
3251	0.0440466967	190612.0292
3252	0.04404714569	190588.0706
3253	0.04404844734	190577.0304
3254	0.04404493777	190570.1826
3255	0.04403948373	190562.7787
3256	0.0440248124	190558.7059
3257	0.04402697976	190555.5241
3258	0.04400786048	190544.3344
3259	0.04400539701	190538.8906
3260	0.0439999041	190526.5541
3261	0.04399134736	190520.1317
3262	0.04399291294	190425.5628
3263	0.04398881117	190399.2289
3264	0.04397088666	190396.0767
3265	0.0439767873	190391.1648
3266	0.04397232719	190385.9827
3267	0.04397356849	190379.9013
3268	0.04397250271	190370.6592
3269	0.04397068123	190360.6335
3270	0.04397213187	190355.822
3271	0.04395816552	190351.9041
3272	0.04394442343	190346.6774
3273	0.04394025497	190340.5195
3274	0.04393410563	190337.8716
3275	0.04392488103	190330.5068
3276	0.04391968423	190326.2188
3277	0.04392149833	190318.695
3278	0.04392354583	190314.2537
3279	0.04389869402	190307.2462
3280	0.04389304867	190302.4033
3281	0.04388248891	190295.8091
3282	0.04387169696	190286.7206
3283	0.04386981941	190281.6714
3284	0.04386834633	190268.5194
3285	0.04385624044	190265.1013
3286	0.04385722774	190260.068
3287	0.04385160552	190253.2118
3288	0.04385008147	190246.3195
3289	0.04385239901	190230.5263
3290	0.04384206282	190217.3738
3291	0.04381269558	190212.0635
3292	0.0438191826	190203.5513
3293	0.04381586893	190198.0345
3294	0.04380622208	190190.1844
3295	0.0438015622	190187.7845
3296	0.0437960629	190176.8584
3297	0.04379228786	190170.9501
3298	0.04379578687	190166.6547
3299	0.04378697627	190159.5554
3300	0.04377981586	190127.1577
3301	0.04377472156	190114.7154
3302	0.04377269363	190112.1264
3303	0.04377393164	190074.9834
3304	0.0437727524	190055.7987
3305	0.04375216285	190047.0134
3306	0.04376196633	190039.6986
3307	0.0437564303	190005.0629
3308	0.04373448425	189997.3377
3309	0.04373483396	189987.7802
3310	0.04372975441	189982.4898
3311	0.04373175216	189973.1977
3312	0.04372115417	189961.4247
3313	0.04371987374	189811.7223
3314	0.04371687167	189806.4344
3315	0.04371262867	189802.8253
3316	0.04370873911	189798.04
3317	0.04368250687	189793.0115
3318	0.04367044043	189787.6103
3319	0.04366395168	189781.2481
3320	0.04366653061	189777.3107
3321	0.0436589598	189764.7329
3322	0.04364148343	189758.1114
3323	0.04364539012	189750.9313
3324	0.04364459553	189740.7494
3325	0.04363776434	189735.9477
3326	0.04363118504	189731.6868
3327	0.04362911834	189709.7212
3328	0.04362482221	189704.8815
3329	0.04362321547	189698.6025
3330	0.04362741743	189696.0676
3331	0.04360864973	189693.2718
3332	0.04360682625	189683.5944
3333	0.04360133138	189674.6683
3334	0.04359995575	189662.2842
3335	0.04359419014	189654.2364
3336	0.04358843422	189649.9168
3337	0.04358078319	189644.8821
3338	0.04357515037	189641.8593
3339	0.04356715551	189637.2783
3340	0.04355347164	189622.1548
3341	0.04354942686	189613.8962
3342	0.04354734081	189603.0954
3343	0.04354111641	189600.4955
3344	0.04353603721	189598.3251
3345	0.04353078358	189590.7187
3346	0.04351407102	189566.1916
3347	0.04350663649	189558.7315
3348	0.04350605456	189549.7014
3349	0.04351520448	189532.7214
3350	0.04351362882	189528.9294
3351	0.04351162215	189521.0771
3352	0.04351020555	189517.6886
3353	0.0435078127	189512.9718
3354	0.04350196978	189510.9936
3355	0.04349420404	189506.5928
3356	0.04349351563	189390.3372
3357	0.04348369324	189388.7624
3358	0.04347088668	189385.17
3359	0.0434605641	189379.8183
3360	0.04343715785	189376.0346
3361	0.04343612571	189368.6453
3362	0.04343428273	189336.4455
3363	0.04341825304	189325.4923
3364	0.04341599166	189318.5037
3365	0.04340408179	189311.1257
3366	0.04338798582	189307.2534
3367	0.04338519206	189297.8091
3368	0.04337790757	189289.541
3369	0.04337153311	189282.9791
3370	0.04336529937	189278.6014
3371	0.04336357478	189272.5933
3372	0.04336065106	189269.4824
3373	0.04336036562	189258.9142
3374	0.04333017814	189254.2037
3375	0.04333169449	189251.033
3376	0.04333359473	189245.3707
3377	0.04331851339	189234.9731
3378	0.04331439983	189229.6249
3379	0.04331105967	189219.8067
3380	0.04330475422	189212.1496
3381	0.04330378498	189151.7134
3382	0.04330346384	189139.457
3383	0.04329696406	189135.6938
3384	0.04329342438	189133.0608
3385	0.04329035241	189128.0563
3386	0.04328501615	189119.3663
3387	0.04328010802	189115.4354
3388	0.04327360473	189109.8812
3389	0.04327235547	189104.5333
3390	0.04324687414	189099.2636
3391	0.04324032266	189091.8966
3392	0.04323596433	189087.4199
3393	0.04323418553	189069.1076
3394	0.04322296227	189064.5147
3395	0.0432205731	189055.1092
3396	0.04321659183	189043.1126
3397	0.04320879589	189037.9602
3398	0.0432036638	189026.1579
3399	0.0431971417	189019.5238
3400	0.04319313264	188998.0955
3401	0.04319798906	188992.5955
3402	0.04319377053	188960.3591
3403	0.04318984505	188953.9189
3404	0.0431836265	188940.1343
3405	0.04318143492	188929.1994
3406	0.04318195688	188917.3457
3407	0.0431851947	188913.5494
3408	0.04317891333	188872.4146
3409	0.04317538848	188865.9309
3410	0.04317096579	188858.3237
3411	0.04316300205	188844.6531
3412	0.04314971598	188836.0777
3413	0.04314595735	188828.7745
3414	0.04313811631	188820.1758
3415	0.04313412284	188814.8644
3416	0.04312925795	188804.8834
3417	0.04312780238	188803.0341
3418	0.04310555125	188799.799
3419	0.04310791574	188788.0077
3420	0.04310738867	188785.82
3421	0.04310639325	188779.0834
3422	0.04309657198	188773.8169
3423	0.04309544037	188771.164
3424	0.04309419197	188725.6152
3425	0.04308741122	188721.5554
3426	0.04307877284	188719.402
3427	0.04307736422	188710.4718
3428	0.04307268614	188704.499
3429	0.04307010682	188680.4619
3430	0.04306491847	188674.2988
3431	0.04305809628	188672.437
3432	0.04305397043	188666.067
3433	0.04304111822	188660.926
3434	0.04303920489	188644.2359
3435	0.04304053024	188639.4083
3436	0.04304264128	188631.9985
3437	0.04303496754	188603.5948
3438	0.04302880177	188599.9427
3439	0.04301943049	188595.0051
3440	0.04301077704	188587.7355
3441	0.04299943176	188584.1145
3442	0.04299930212	188581.9721
3443	0.04299733909	188575.7177
3444	0.04298562457	188568.6511
3445	0.04298381894	188561.2678
3446	0.04296625793	188555.1764
3447	0.04295292301	188551.8904
3448	0.04295017336	188530.6622
3449	0.04294911622	188510.1953
3450	0.04294585049	188506.6519
3451	0.04294360592	188503.1201
3452	0.04294271689	188460.8379
3453	0.04292815795	188457.586
3454	0.04292154053	188451.9323
3455	0.04292066867	188449.0243
3456	0.04291712923	188437.5437
3457	0.04291876023	188432.4643
3458	0.04291370451	188425.2471
3459	0.04291607397	188399.0099
3460	0.0429181716	188396.6543
3461	0.04290583922	188389.9052
3462	0.04291286323	188377.0025
3463	0.04291106502	188374.5338
3464	0.04290593687	188317.0919
3465	0.04290608857	188310.7649
3466	0.04290787985	188294.6804
3467	0.04290742343	188293.6108
3468	0.0429025223	188278.2344
3469	0.04289392411	188266.3764
3470	0.04288381415	188200.6482
3471	0.04288146686	188188.2084
3472	0.04287738687	188185.1438
3473	0.04287518144	188170.284
3474	0.04286867824	188165.8527
3475	0.04286998013	188157.3585
3476	0.04285986858	188146.7743
3477	0.04282686587	188141.6469
3478	0.04281892066	188126.8096
3479	0.04281205267	188123.205
3480	0.04280610723	188105.9255
3481	0.04279596421	188101.0232
3482	0.04278823469	188098.395
3483	0.04279665162	188094.839
3484	0.04279164144	188089.6636
3485	0.04278627733	188062.1641
3486	0.04279216793	188059.0565
3487	0.04278577362	188055.9823
3488	0.04278575223	188049.197
3489	0.04278324152	188036.6019
3490	0.04277911612	188029.7151
3491	0.04277359843	188021.4511
3492	0.04277481008	188018.3365
3493	0.04277193233	188009.4243
3494	0.04276042844	188006.2358
3495	0.04274669231	188002.4404
3496	0.04274259774	187970.8707
3497	0.04272641806	187965.1098
3498	0.04272222528	187953.528
3499	0.04271628712	187949.1029
3500	0.04271642416	187942.6016
3501	0.04271386044	187938.2595
3502	0.04271356679	187936.8315
3503	0.04271305337	187931.2713
3504	0.0427100892	187924.4308
3505	0.04269659881	187917.757
3506	0.04269039362	187915.0424
3507	0.04266777248	187911.0833
3508	0.04266908921	187908.9014
3509	0.04266989518	187902.234
3510	0.0426602203	187897.8313
3511	0.04266041595	187889.2338
3512	0.04265802116	187882.7017
3513	0.04265567485	187877.9704
3514	0.04264070028	187874.2719
3515	0.04263622422	187854.71
3516	0.04262939379	187849.2308
3517	0.04263038624	187831.0542
3518	0.04262660057	187822.9258
3519	0.04261303515	187810.5558
3520	0.04259848476	187804.0064
3521	0.04259594833	187797.2429
3522	0.0425937747	187788.5529
3523	0.04258993179	187781.2119
3524	0.04257750501	187776.0441
3525	0.0425799651	187772.9611
3526	0.04256310671	187769.1678
3527	0.04255883937	187764.5951
3528	0.04255800642	187761.7935
3529	0.04255661356	187747.7756
3530	0.04255722405	187741.2338
3531	0.04254610915	187737.8699
3532	0.04254354251	187735.7038
3533	0.04253898247	187709.5984
3534	0.04253346741	187706.0252
3535	0.04252690464	187699.6579
3536	0.04252706691	187693.6158
3537	0.0425239652	187688.6398
3538	0.04252507111	187683.4378
3539	0.04251309702	187678.2331
3540	0.04251293002	187674.0915
3541	0.04251121931	187660.5351
3542	0.04251045355	187649.6914
3543	0.04250446977	187643.0038
3544	0.04249863992	187637.7762
3545	0.04248311989	187636.5282
3546	0.0424772874	187605.5245
3547	0.04247698513	187577.4923
3548	0.04246876273	187570.1677
3549	0.0424527004	187557.993
3550	0.04243140343	187553.8472
3551	0.04242768558	187544.9901
3552	0.04242379235	187542.942
3553	0.0424020339	187528.5138
3554	0.0424067782	187522.0908
3555	0.04240431171	187516.1407
3556	0.04240125178	187510.5909
3557	0.04238974787	187508.4794
3558	0.04238465256	187505.1471
3559	0.04237735576	187482.9963
3560	0.04237497149	187478.6469
3561	0.04235476113	187475.33
3562	0.04234328352	187470.6313
3563	0.0423355872	187463.6836
3564	0.04233466612	187446.7951
3565	0.04233681848	187444.553
3566	0.0423332676	187442.1356
3567	0.04233011243	187427.9291
3568	0.04232274874	187422.726
3569	0.04231834172	187418.6165
3570	0.04231607202	187413.7006
3571	0.04230805381	187410.7392
3572	0.0423036996	187349.4703
3573	0.04230123292	187346.1728
3574	0.04229636171	187338.9663
3575	0.04229464956	187335.4596
3576	0.04227757228	187329.6632
3577	0.04227059257	187326.5772
3578	0.04227191073	187310.2077
3579	0.04226688397	187304.4867
3580	0.04226490457	187290.2342
