iter	Passed	Remaining
4097	3097654	681816
4098	3098471	681074
4099	3099935	680473
4100	3100345	679641
4101	3102062	679096
4102	3103412	678469
4103	3104105	677699
4104	3105358	677051
4105	3106390	676354
4106	3107005	675567
4107	3108200	674906
4108	3109581	674284
4109	3110403	673542
4110	3111450	672848
4111	3113269	672320
4112	3114724	671714
4113	3115871	671040
4114	3116720	670303
4115	3117697	669592
4116	3118932	668937
4117	3119988	668244
4118	3120715	667480
4119	3122278	666894
4120	3123349	666203
4121	3125188	665675
4122	3126501	665035
4123	3127655	664361
4124	3128338	663586
4125	3128712	662747
4126	3129220	661935
4127	3130125	661208
4128	3131211	660519
4129	3132602	659894
4130	3133593	659184
4131	3134918	658545
4132	3135907	657834
4133	3136949	657135
4134	3138295	656499
4135	3139318	655795
4136	3139992	655018
4137	3140726	654254
4138	3142182	653640
4139	3143036	652901
4140	3143886	652161
4141	3145127	651501
4142	3145972	650760
4143	3146252	649901
4144	3147358	649213
4145	3148038	648438
4146	3148750	647669
4147	3150442	647101
4148	3151056	646312
4149	3152026	645595
4150	3152817	644842
4151	3153338	644034
4152	3153548	643162
4153	3154264	642394
4154	3155704	641773
4155	3156929	641108
4156	3157472	640305
4157	3158152	639529
4158	3159057	638799
4159	3160483	638174
4160	3161163	637398
4161	3162705	636796
4162	3163338	636011
4163	3164164	635264
4164	3165135	634546
4165	3166137	633835
4166	3166650	633026
4167	3168183	632420
4168	3168886	631649
4169	3170064	630972
4170	3171136	630273
4171	3171898	629513
4172	3172657	628753
4173	3173780	628064
4174	3174635	627323
4175	3175888	626659
4176	3177245	626016
4177	3177936	625242
4178	3179010	624543
4179	3179831	623794
4180	3180254	622967
4181	3181543	622310
4182	3182870	621660
4183	3183909	620953
4184	3184854	620228
4185	3185953	619533
4186	3186700	618769
4187	3187387	617994
4188	3189181	617432
4189	3190599	616798
4190	3191804	616122
4191	3192549	615357
4192	3193613	614654
4193	3194551	613926
4194	3195609	613221
4195	3196633	612510
4196	3197309	611732
4197	3198008	610958
4198	3199206	610279
4199	3200013	609526
4200	3200957	608799
4201	3202529	608190
4202	3202760	607328
4203	3203592	606579
4204	3204634	605870
4205	3205855	605194
4206	3207558	604609
4207	3208604	603900
4208	3209177	603102
4209	3210232	602395
4210	3211380	601704
4211	3212123	600938
4212	3213786	600344
4213	3214459	599564
4214	3215043	598768
4215	3216678	598168
4216	3217343	597386
4217	3218068	596616
4218	3218840	595855
4219	3219861	595140
4220	3221009	594448
4221	3222166	593757
4222	3223187	593042
4223	3223997	592287
4224	3225552	591669
4225	3226702	590976
4226	3227775	590269
4227	3228648	589526
4228	3229609	588798
4229	3230297	588020
4230	3231388	587316
4231	3232047	586534
4232	3233524	585899
4233	3234290	585136
4234	3234840	584333
4235	3235549	583559
4236	3236764	582877
4237	3237838	582169
4238	3239019	581480
4239	3239621	580686
4240	3240974	580028
4241	3242055	579320
4242	3243092	578605
4243	3244224	577906
4244	3245188	577177
4245	3246051	576430
4246	3247091	575714
4247	3248074	574988
4248	3248686	574197
4249	3249698	573476
4250	3250629	572740
4251	3251805	572048
4252	3253068	571371
4253	3253821	570604
4254	3254569	569836
4255	3255130	569035
4256	3255825	568258
4257	3257000	567565
4258	3257743	566796
4259	3258376	566009
4260	3259483	565303
4261	3260192	564528
4262	3261413	563842
4263	3262229	563086
4264	3263089	562337
4265	3263533	561517
4266	3264761	560832
4267	3265812	560115
4268	3266645	559362
4269	3267319	558581
4270	3267532	557722
4271	3268339	556964
4272	3269432	556254
4273	3271286	555674
4274	3272095	554916
4275	3273228	554213
4276	3274360	553510
4277	3275160	552750
4278	3276239	552037
4279	3277432	551343
4280	3278375	550607
4281	3278955	549810
4282	3279849	549066
4283	3280689	548313
4284	3281773	547600
4285	3282828	546882
4286	3284203	546218
4287	3285690	545571
4288	3286962	544889
4289	3287634	544107
4290	3288730	543395
4291	3289584	542643
4292	3291724	542103
4293	3292559	541347
4294	3294061	540701
4295	3295431	540033
4296	3297076	539409
4297	3298317	538720
4298	3299702	538053
4299	3300369	537269
4300	3301773	536605
4301	3303467	535988
4302	3304136	535204
4303	3305201	534484
4304	3305785	533686
4305	3306870	532969
4306	3307714	532214
4307	3308805	531497
4308	3310958	530952
4309	3312061	530237
4310	3312830	529468
4311	3313781	528729
4312	3314506	527954
4313	3315878	527281
4314	3316663	526515
4315	3317532	525762
4316	3318202	524978
4317	3319179	524242
4318	3320260	523523
4319	3320881	522731
4320	3322291	522063
4321	3323096	521300
4322	3323820	520524
4323	3324827	519792
4324	3325566	519019
4325	3326659	518300
4326	3327067	517475
4327	3328274	516774
4328	3328852	515975
4329	3330167	515291
4330	3331920	514674
4331	3333392	514013
4332	3334114	513236
4333	3335224	512519
4334	3336071	511761
4335	3337123	511035
4336	3338518	510361
4337	3339700	509654
4338	3340311	508860
4339	3340947	508070
4340	3341817	507315
4341	3343253	506646
4342	3344780	505991
4343	3345595	505228
4344	3346506	504479
4345	3347481	503739
4346	3349198	503111
4347	3349696	502300
4348	3351059	501618
4349	3351832	500848
4350	3353297	500181
4351	3354085	499413
4352	3354481	498587
4353	3355682	497880
4354	3356603	497131
4355	3357727	496413
4356	3358879	495698
4357	3360165	495003
4358	3361171	494267
4359	3361975	493501
4360	3362789	492736
4361	3363814	492002
4362	3364922	491280
4363	3366019	490556
4364	3366658	489765
4365	3367233	488966
4366	3368407	488253
4367	3370024	487604
4368	3370638	486809
4369	3371481	486048
4370	3372198	485269
4371	3373015	484504
4372	3374599	483849
4373	3376120	483185
4374	3376985	482426
4375	3378119	481706
4376	3378970	480945
4377	3380213	480240
4378	3380937	479461
4379	3381963	478725
4380	3383733	478094
4381	3384334	477297
4382	3385525	476584
4383	3386472	475836
4384	3387512	475101
4385	3388118	474305
4386	3388567	473487
4387	3389396	472723
4388	3389897	471913
4389	3391478	471253
4390	3392296	470487
4391	3393491	469773
4392	3395150	469122
4393	3396506	468430
4394	3398299	467797
4395	3399520	467086
4396	3399887	466257
4397	3401108	465545
4398	3401994	464787
4399	3402831	464022
4400	3403591	463247
4401	3405309	462602
4402	3406198	461844
4403	3407145	461094
4404	3408240	460363
4405	3409050	459595
4406	3410560	458920
4407	3411136	458119
4408	3411929	457348
4409	3413055	456621
4410	3413813	455845
4411	3414429	455050
4412	3415533	454320
4413	3416100	453519
4414	3417084	452773
4415	3418223	452047
4416	3419009	451275
4417	3419498	450463
4418	3420421	449709
4419	3421189	448934
4420	3421559	448107
4421	3423611	447500
4422	3424857	446787
4423	3425321	445973
4424	3426155	445206
4425	3426836	444420
4426	3427589	443643
4427	3428374	442870
4428	3429702	442167
4429	3430505	441396
4430	3431830	440693
4431	3432423	439895
4432	3433119	439110
4433	3434267	438384
4434	3434981	437601
4435	3435367	436778
4436	3436503	436049
4437	3436931	435231
4438	3437782	434466
4439	3439106	433761
4440	3440265	433034
4441	3442251	432412
4442	3443784	431732
4443	3444715	430977
4444	3445623	430218
4445	3447326	429558
4446	3448325	428811
4447	3449012	428024
4448	3449912	427264
4449	3450297	426441
4450	3451400	425706
4451	3451939	424901
4452	3452959	424156
4453	3453931	423405
4454	3455058	422672
4455	3456233	421945
4456	3457599	421242
4457	3458419	420471
4458	3459761	419764
4459	3460905	419033
4460	3462131	418311
4461	3462632	417502
4462	3464349	416839
4463	3464900	416036
4464	3465453	415233
4465	3467072	414558
4466	3467824	413778
4467	3468664	413010
4468	3470134	412316
4469	3471742	411638
4470	3472612	410872
4471	3473990	410167
4472	3475334	409456
4473	3475894	408654
4474	3477457	407969
4475	3478356	407207
4476	3479017	406416
4477	3479954	405657
4478	3481184	404933
4479	3481892	404148
4480	3483114	403422
4481	3484196	402680
4482	3485409	401953
4483	3486323	401191
4484	3487157	400420
4485	3488666	399726
4486	3490265	399043
4487	3491106	398272
4488	3492206	397531
4489	3493082	396764
4490	3493858	395986
4491	3495148	395266
4492	3496177	394516
4493	3497248	393771
4494	3499041	393107
4495	3500500	392404
4496	3501521	391653
4497	3503207	390976
4498	3503932	390191
4499	3504976	389441
4500	3506766	388774
4501	3507870	388031
4502	3509073	387299
4503	3509795	386513
4504	3511205	385803
4505	3513103	385147
4506	3514027	384383
4507	3514811	383604
4508	3516862	382962
4509	3517719	382191
4510	3518287	381388
4511	3520260	380737
4512	3521928	380053
4513	3522326	379231
4514	3523467	378489
4515	3523930	377675
4516	3524862	376911
4517	3526233	376194
4518	3527485	375463
4519	3528429	374700
4520	3529462	373946
4521	3530218	373163
4522	3530773	372358
4523	3531796	371603
4524	3533124	370880
4525	3533899	370099
4526	3534560	369305
4527	3535703	368562
4528	3536384	367771
4529	3536961	366969
4530	3537858	366200
4531	3539468	365505
4532	3540173	364716
4533	3540466	363885
4534	3541439	363124
4535	3542697	362392
4536	3543966	361661
4537	3544847	360890
4538	3546216	360168
4539	3547248	359412
4540	3547874	358615
4541	3548718	357840
4542	3549997	357109
4543	3551522	356402
4544	3552880	355678
4545	3553755	354906
4546	3555132	354184
4547	3555955	353406
4548	3557054	352655
4549	3558089	351898
4550	3559027	351132
4551	3559952	350364
4552	3561309	349638
4553	3562475	348894
4554	3563266	348112
4555	3564651	347389
4556	3565559	346619
4557	3566279	345830
4558	3568525	345189
4559	3569483	344423
4560	3571034	343715
4561	3572043	342953
4562	3573251	342211
4563	3573774	341403
4564	3575449	340705
4565	3576454	339943
4566	3577033	339140
4567	3578385	338411
4568	3579607	337669
4569	3580310	336878
4570	3581142	336099
4571	3582420	335362
4572	3583411	334597
4573	3584725	333863
4574	3586030	333128
4575	3586829	332346
4576	3588228	331619
4577	3589670	330895
4578	3591847	330239
4579	3593163	329504
4580	3593868	328712
4581	3594741	327935
4582	3595497	327148
4583	3596422	326376
4584	3597735	325640
4585	3599406	324935
4586	3600211	324152
4587	3602084	323465
4588	3602920	322684
4589	3603358	321868
4590	3605252	321182
4591	3606001	320393
4592	3607578	319678
4593	3608461	318901
4594	3610125	318193
4595	3611052	317420
4596	3611900	316640
4597	3612575	315844
4598	3613996	315114
4599	3615301	314374
4600	3615836	313566
4601	3616248	312748
4602	3617313	311986
4603	3617875	311181
4604	3618933	310418
4605	3619526	309616
4606	3620910	308881
4607	3622549	308168
4608	3623674	307410
4609	3625297	306695
4610	3625912	305894
4611	3627448	305171
4612	3628005	304365
4613	3629127	303607
4614	3630577	302875
4615	3631745	302120
4616	3632800	301356
4617	3634299	300628
4618	3635186	299849
4619	3635691	299039
4620	3636722	298272
4621	3637872	297515
4622	3638519	296716
4623	3639553	295949
4624	3640412	295168
4625	3641485	294404
4626	3642527	293637
4627	3643264	292846
4628	3644253	292075
4629	3645935	291359
4630	3647048	290598
4631	3648317	289849
4632	3649314	289077
4633	3649880	288272
4634	3650489	287471
4635	3651698	286716
4636	3652434	285924
4637	3653451	285155
4638	3654763	284408
4639	3655563	283621
4640	3656015	282807
4641	3657029	282037
4642	3657859	281252
4643	3658387	280444
4644	3660164	279732
4645	3661647	278997
4646	3662463	278211
4647	3663901	277472
4648	3665120	276716
4649	3665946	275931
4650	3667440	275196
4651	3668199	274405
4652	3670249	273710
4653	3671120	272928
4654	3672551	272186
4655	3673616	271418
4656	3674469	270634
4657	3675543	269866
4658	3676431	269084
4659	3677346	268304
4660	3677742	267486
4661	3679047	266734
4662	3680230	265974
4663	3681191	265197
4664	3682805	264467
4665	3683961	263704
4666	3684745	262914
4667	3685844	262146
4668	3687529	261420
4669	3688913	260672
4670	3690201	259917
4671	3690827	259116
4672	3691668	258329
4673	3692930	257572
4674	3693779	256786
4675	3695160	256037
4676	3696705	255299
4677	3697428	254504
4678	3698507	253733
4679	3699126	252931
4680	3699902	252140
4681	3700898	251363
4682	3702224	250609
4683	3703331	249840
4684	3704369	249066
4685	3705041	248267
4686	3706487	247520
4687	3707804	246765
4688	3708825	245989
4689	3709453	245187
4690	3710387	244406
4691	3710905	243597
4692	3711291	242779
4693	3712399	242009
4694	3713476	241237
4695	3714208	240442
4696	3715269	239669
4697	3716981	238937
4698	3717588	238134
4699	3718922	237378
4700	3720036	236607
4701	3720701	235807
4702	3721214	234999
4703	3721992	234206
4704	3722899	233423
4705	3723530	232621
4706	3724749	231857
4707	3725547	231066
4708	3726481	230283
4709	3727597	229512
4710	3728519	228728
4711	3729862	227971
4712	3731552	227234
4713	3732177	226432
4714	3733510	225673
4715	3733742	224847
4716	3734710	224066
4717	3734936	223241
4718	3736086	222470
4719	3736982	221685
4720	3738339	220927
4721	3738975	220126
4722	3740778	219393
4723	3741937	218622
4724	3742604	217823
4725	3743954	217063
4726	3744392	216251
4727	3745622	215484
4728	3746786	214713
4729	3748307	213962
4730	3749630	213200
4731	3751306	212457
4732	3752774	211703
4733	3753426	210902
4734	3754524	210126
4735	3755049	209318
4736	3755330	208497
4737	3756782	207741
4738	3757897	206965
4739	3759862	206237
4740	3760560	205438
4741	3762082	204685
4742	3762932	203894
4743	3764021	203117
4744	3765131	202341
4745	3765749	201538
4746	3766753	200755
4747	3767842	199978
4748	3769423	199226
4749	3769756	198408
4750	3770786	197627
4751	3771749	196842
4752	3772874	196065
4753	3773854	195281
4754	3775463	194529
4755	3776608	193753
4756	3778654	193023
4757	3779587	192236
4758	3780205	191432
4759	3781094	190643
4760	3781740	189841
4761	3782367	189038
4762	3783414	188257
4763	3784689	187486
4764	3785901	186712
4765	3787263	185946
4766	3788181	185157
4767	3789575	184392
4768	3790391	183598
4769	3790664	182778
4770	3791517	181986
4771	3792362	181194
4772	3792574	180371
4773	3793915	179603
4774	3795020	178822
4775	3795779	178026
4776	3796085	177208
4777	3796910	176415
4778	3798062	175637
4779	3799010	174849
4780	3799703	174050
4781	3801102	173283
4782	3801555	172472
4783	3803672	171737
4784	3804464	170942
4785	3805286	170148
4786	3806397	169367
4787	3807467	168584
4788	3807656	167762
4789	3808796	166982
4790	3810773	166239
4791	3812087	165466
4792	3812827	164668
4793	3814215	163898
4794	3815264	163113
4795	3816147	162321
4796	3816864	161522
4797	3818721	160771
4798	3819667	159981
4799	3820463	159185
4800	3821379	158395
4801	3822324	157605
4802	3823046	156806
4803	3824129	156021
4804	3824963	155227
4805	3826574	154464
4806	3827956	153691
4807	3829259	152915
4808	3830222	152125
4809	3830990	151328
4810	3832185	150547
4811	3833534	149772
4812	3834491	148981
4813	3836025	148213
4814	3837531	147444
4815	3838284	146645
4816	3839105	145849
4817	3840202	145063
4818	3841854	144298
4819	3842899	143510
4820	3844375	142738
4821	3845250	141944
4822	3845785	141137
4823	3847071	140357
4824	3848904	139597
4825	3850102	138814
4826	3851844	138050
4827	3852359	137242
4828	3853549	136458
4829	3854842	135677
4830	3856463	134908
4831	3857142	134105
4832	3858725	133334
4833	3860251	132561
4834	3861108	131764
4835	3862258	130978
4836	3863768	130203
4837	3865408	129432
4838	3866272	128636
4839	3867737	127859
4840	3869275	127084
4841	3870599	126302
4842	3871690	125512
4843	3872830	124723
4844	3873368	123915
4845	3874136	123115
4846	3874589	122304
4847	3875726	121516
4848	3876755	120723
4849	3877840	119933
4850	3878637	119133
4851	3879691	118341
4852	3881060	117559
4853	3882450	116777
4854	3883966	115998
4855	3885466	115219
4856	3886396	114423
4857	3887677	113637
4858	3889049	112853
4859	3890223	112064
4860	3890968	111262
4861	3891757	110461
4862	3892921	109671
4863	3894316	108887
4864	3895200	108088
4865	3896275	107295
4866	3896998	106492
4867	3897866	105693
4868	3898912	104899
4869	3899947	104105
4870	3901265	103318
4871	3902452	102527
4872	3903529	101733
4873	3904331	100932
4874	3905100	100130
4875	3906148	99336
4876	3907060	98537
4877	3908168	97744
4878	3909435	96954
4879	3910702	96164
4880	3912299	95382
4881	3913207	94583
4882	3914092	93784
4883	3915644	93000
4884	3917187	92216
4885	3918949	91436
4886	3919991	90640
4887	3921245	89848
4888	3921778	89040
4889	3922443	88234
4890	3923986	87449
4891	3925025	86652
4892	3926492	85864
4893	3927611	85068
4894	3928569	84269
4895	3929131	83461
4896	3930561	82672
4897	3931443	81871
4898	3932837	81081
4899	3934622	80298
4900	3935508	79497
4901	3936263	78693
4902	3937679	77902
4903	3938897	77107
4904	3940204	76313
4905	3941990	75529
4906	3942899	74727
4907	3944261	73934
4908	3944775	73125
4909	3945910	72328
4910	3947403	71537
4911	3948859	70745
4912	3950477	69955
4913	3951575	69156
4914	3952717	68358
4915	3954013	67562
4916	3954239	66748
4917	3955331	65948
4918	3956649	65153
4919	3957756	64353
4920	3959215	63559
4921	3960186	62757
4922	3961967	61968
4923	3963024	61167
4924	3964098	60366
4925	3964668	59558
4926	3967002	58776
4927	3968135	57976
4928	3969754	57182
4929	3970705	56379
4930	3971792	55577
4931	3972752	54774
4932	3974164	53977
4933	3975306	53175
4934	3976385	52373
4935	3977641	51573
4936	3978455	50768
4937	3979368	49963
4938	3980480	49161
4939	3982358	48368
4940	3983754	47569
4941	3984830	46766
4942	3985900	45963
4943	3987186	45162
4944	3989570	44373
4945	3990789	43571
4946	3991668	42764
4947	3993405	41967
4948	3994666	41165
4949	3996115	40364
4950	3997937	39567
4951	3998758	38760
4952	3999907	37955
4953	4000787	37149
4954	4002509	36349
4955	4003742	35545
4956	4004946	34741
4957	4006061	33935
4958	4006443	33124
4959	4007530	32318
4960	4008371	31511
4961	4009384	30704
4962	4010155	29896
4963	4010749	29086
4964	4012352	28284
4965	4012918	27474
4966	4013690	26666
4967	4015230	25862
4968	4016355	25056
4969	4017494	24250
4970	4018566	23443
4971	4019715	22637
4972	4020763	21830
4973	4021602	21021
4974	4022710	20214
4975	4023533	19406
4976	4024871	18599
4977	4025477	17790
4978	4027096	16985
4979	4028989	16180
4980	4030581	15374
4981	4031553	14566
4982	4032473	13757
4983	4033268	12947
4984	4033935	12138
4985	4034888	11329
4986	4036111	10521
4987	4036864	9711
4988	4038385	8904
4989	4039763	8095
4990	4041138	7287
4991	4042197	6477
4992	4043245	5668
4993	4045073	4859
4994	4046145	4050
4995	4047045	3240
4996	4048066	2430
4997	4049202	1620
4998	4049877	810
4999	4051146	0
